district,address,area,orientation,room,living,bathroom,floor,rent,
清远,清城区,45,北,1,0,1,22,1500,
清远,清城区,105,东南,3,2,2,33,1500,
清远,清城区,77.34,东南,2,1,1,15,1500,
清远,清城区,101,南,2,2,1,28,1500,
清远,清城区,50,南,2,1,1,11,1500,
清远,清城区,80,南,3,1,1,25,1500,
清远,清城区,95,东南,3,2,2,34,1500,
清远,清城区,50,东南,1,1,1,31,1500,
清远,清新区,96,南,3,2,2,34,1500,
清远,清新区,102,南,3,2,2,26,1500,
清远,清城区,75,南,2,2,1,31,1500,
清远,清城区,86,南,2,2,1,21,1500,
清远,清城区,82,南,2,2,1,30,1500,
清远,清城区,91,东南,3,2,1,32,1500,
清远,清城区,63,西南,2,1,2,18,1500,
清远,清新区,104.47,南,3,2,2,32,1500,
清远,清城区,79.69,南北,2,2,1,25,1500,
清远,清城区,107,南,3,2,2,24,1500,
清远,清城区,95,南,3,2,2,34,1500,
清远,清城区,140,东南,3,2,2,18,1500,
清远,清城区,43,东,1,1,1,25,1500,
清远,清城区,82,南,2,2,1,25,1500,
清远,清城区,87.21,南北,3,2,1,32,1500,
清远,清新区,128.82,北,4,2,3,26,1500,
清远,清城区,80.5,北,3,2,1,34,1500,
清远,清城区,106,南,3,2,1,32,1500,
清远,清城区,89,东南,3,2,1,30,1500,
清远,清城区,98,东南,3,2,2,8,1500,
清远,清城区,45,东西,1,1,1,11,1500,
清远,清城区,110,西南,3,2,2,8,1500,
清远,清城区,100,东北,3,2,2,8,1500,
清远,清城区,95,东南,3,2,2,34,1500,
清远,清城区,30,东北,2,1,1,27,1500,
清远,清城区,81,北,3,2,1,33,1500,
清远,清城区,82,西北,2,2,1,19,1500,
清远,清城区,108,南,3,2,2,32,1500,
清远,清城区,75,南,2,2,1,19,1500,
清远,清城区,85,北,3,2,1,28,1500,
清远,清城区,97,南,3,2,1,26,1500,
清远,清新区,114,南,3,2,2,8,1500,
清远,清城区,58,东南,2,1,1,22,1500,
清远,清新区,103,东南,3,2,2,26,1500,
清远,清城区,92,南,3,2,2,33,1500,
清远,清城区,108.68,南,3,2,2,28,1500,
清远,清城区,90,南,3,2,1,12,1500,
清远,清城区,66,东南,2,1,1,18,1500,
清远,清城区,86,西北,3,2,1,33,1500,
清远,清城区,87,西,3,2,1,22,1500,
清远,清城区,85,南,2,1,1,32,1500,
清远,清城区,78,南,2,2,1,15,1500,
清远,清城区,140,西北,3,2,2,16,1500,
清远,清城区,80,北,2,2,1,26,1500,
清远,清城区,93,北,3,2,1,28,1500,
清远,清城区,137.52,东南,3,2,2,18,1500,
清远,清城区,128,南,3,2,2,25,1500,
清远,清城区,76,东南,2,2,1,33,1500,
清远,清城区,88.6,南,3,2,1,32,1500,
清远,清城区,95,东南,3,1,2,34,1500,
清远,清城区,147,南北,3,2,2,24,1500,
清远,清城区,93,南,2,1,1,17,1500,
清远,清城区,72,南,2,2,1,11,1500,
清远,清城区,92,南,3,2,1,32,1500,
清远,清城区,98,北,3,2,2,29,1500,
清远,清城区,145,南,3,2,2,8,1500,
清远,清城区,90,南,3,2,1,32,1500,
清远,清城区,78,南,2,2,1,27,1500,
清远,清城区,75,北,2,2,1,23,1500,
清远,清城区,128,东南,3,2,1,18,1500,
清远,清城区,136.9,东南,3,2,2,17,1500,
清远,清城区,80.44,北,2,1,1,26,1500,
清远,清城区,97,南北,3,2,1,10,1500,
清远,清城区,105,南,3,2,2,29,1500,
清远,清城区,118.59,南北,3,2,2,32,1500,
清远,清城区,80,南,3,2,1,33,1500,
清远,清城区,80,西北,2,2,1,18,1500,
清远,清城区,86.65,东南,2,1,1,25,1500,
清远,清城区,81,东北,3,2,1,34,1500,
清远,清城区,120,东南,4,2,2,33,1500,
清远,清城区,88.41,南,3,2,2,33,1500,
清远,清城区,106,东,3,2,2,15,1500,
清远,清城区,96,南,3,2,2,32,1500,
清远,清城区,81,北,3,2,1,33,1500,
清远,清新区,70,南,2,1,1,17,1500,
清远,清城区,87,北,3,2,1,24,1500,
清远,清城区,125,南,4,2,2,33,1500,
清远,清城区,60,南北,2,2,1,20,1500,
清远,清城区,60,东南,2,1,1,28,1500,
清远,清城区,75.3,北,2,2,1,29,1500,
清远,清城区,106.36,南北,3,2,2,29,1500,
清远,清城区,75.8,东北,2,1,1,18,1500,
清远,清城区,103,南,3,2,1,18,1500,
清远,清新区,96.44,南,3,2,2,18,1500,
清远,清城区,85,东南,3,2,1,32,1500,
清远,清新区,91,西南,3,2,2,16,1500,
清远,清城区,140,西北,3,2,2,18,1500,
清远,清城区,125,南,3,2,2,34,1500,
清远,清城区,60,东南,2,1,1,31,1500,
清远,清城区,83,南,2,2,1,32,1500,
清远,清城区,89,南,2,1,1,32,1500,
清远,清城区,60,南,2,1,1,26,1500,
清远,清城区,80,南,3,2,1,31,1500,
清远,清城区,125,东北,3,2,2,16,1500,
清远,清城区,90,南北,2,2,1,30,1500,
清远,清城区,75.68,东南,2,2,1,19,1500,
清远,清城区,137.5,东,3,2,2,18,1500,
清远,清城区,76,东南,2,1,1,11,1500,
清远,清城区,125,南北,4,2,2,34,1500,
清远,清城区,88,南,3,2,1,19,1500,
清远,清城区,83,北,3,2,1,35,1500,
清远,清城区,80,东南,3,1,1,19,1500,
清远,清城区,70,北,2,1,1,28,1500,
清远,清新区,84,南,3,2,1,34,1500,
清远,清城区,81,东北,2,2,1,33,1500,
清远,清城区,76,东南,2,2,1,30,1500,
清远,清城区,104.38,东南,3,2,2,32,1500,
清远,清城区,112,东南,3,2,2,33,1500,
清远,清新区,93,南,3,2,2,8,1500,
清远,清城区,121,南,3,2,2,13,1500,
清远,清城区,80,南,2,2,1,17,1500,
清远,清城区,80,南,3,2,1,18,1500,
清远,清新区,99,北,3,2,2,17,1500,
清远,清城区,127,南,4,2,2,33,1500,
清远,清城区,57,南北,1,1,1,19,1500,
清远,清城区,81,南,3,1,1,32,1500,
清远,清城区,97,南,3,2,2,32,1500,
清远,清城区,77,东南东北,2,1,1,19,1500,
清远,清城区,140,西南,3,2,2,16,1500,
清远,清城区,93,南,3,2,2,30,1500,
清远,清城区,87.5,南北,3,2,1,12,1500,
清远,清城区,97,南,3,2,2,26,1500,
清远,清城区,48.2,南北,2,1,1,27,1500,
清远,清城区,98,东南,3,2,2,33,1500,
清远,清城区,100,南,3,2,2,32,1500,
清远,清城区,110,西南,3,2,1,19,1500,
清远,清城区,118.59,南,3,2,2,32,1500,
清远,清城区,77,南,3,2,1,18,1500,
清远,清城区,90,北,3,2,1,33,1500,
清远,清城区,81,南北,3,2,1,34,1500,
清远,清城区,105,南,3,2,2,13,1500,
清远,清城区,80,东北,3,2,1,34,1500,
清远,清城区,133,南,3,2,2,10,1500,
清远,清城区,56,西北,2,1,1,22,1500,
清远,清城区,114,南,3,2,2,16,1500,
清远,清城区,100,北,3,2,2,32,1500,
清远,清城区,72,南,2,2,1,24,1500,
清远,清城区,102,南北,3,2,2,17,1500,
清远,清城区,120,南,3,2,2,18,1500,
清远,清城区,140,西北,3,2,2,18,1500,
清远,清城区,90,南,3,1,1,33,1500,
清远,清新区,123,南,3,2,2,8,1500,
清远,清城区,122,南,3,2,2,32,1500,
清远,清城区,64.03,东南,1,1,1,15,1500,
清远,清新区,95,南,3,2,2,34,1500,
清远,清城区,58,东西,2,1,1,22,1500,
清远,清城区,114,南北,3,2,1,28,1500,
清远,清城区,97,南,3,2,2,33,1500,
清远,清新区,118,北,3,2,2,33,1500,
清远,清城区,80,南北,2,1,1,30,1500,
清远,清新区,95,南,3,2,2,34,1500,
清远,清城区,131.48,西南,3,2,2,28,1500,
清远,清城区,121,南,4,2,2,32,1500,
清远,清城区,78,西南,2,1,1,13,1500,
清远,清城区,79,南北,2,2,1,33,1500,
清远,清城区,97,南,3,2,2,34,1500,
清远,清城区,88,北,3,2,2,25,1500,
清远,清城区,92,东南,3,2,2,34,1500,
清远,清城区,89,北,3,2,1,33,1500,
清远,清新区,79.54,北,2,2,1,32,1500,
清远,清城区,140,西北,3,2,2,18,1500,
清远,清城区,90,南,2,2,1,32,1500,
清远,清城区,95,东南,3,2,2,33,1500,
清远,清城区,86,东南,2,2,1,28,1500,
清远,清城区,135,南北,4,2,2,25,1500,
清远,清新区,80,北,2,1,1,7,1500,
清远,清城区,103,南,3,2,1,32,1500,
清远,清城区,80,南,2,2,1,28,1500,
清远,清城区,110,南,3,2,2,7,1500,
清远,清城区,71.94,东南,2,1,1,29,1500,
清远,佛冈县,120,南,3,2,2,20,1500,
清远,佛冈县,110,南,3,2,2,29,1500,
清远,清城区,81,南,2,1,1,32,1480,
清远,清城区,76,北,2,2,1,32,1450,
清远,清城区,132,南,3,2,2,33,1450,
清远,清新区,127.98,北,3,2,3,7,1400,
清远,清城区,88.9,北,2,2,1,20,1400,
清远,清城区,65.65,西南,2,1,1,26,1400,
清远,清新区,84,北,3,2,1,34,1400,
清远,清城区,74,东北,2,2,1,31,1400,
清远,清城区,81.75,东南,2,2,1,13,1400,
清远,清新区,95.72,南,3,2,2,34,1400,
清远,清城区,80.62,南,3,2,1,33,1400,
清远,清城区,88,南,2,1,1,24,1400,
清远,清城区,74,南,2,1,1,28,1400,
清远,清城区,75,南,2,2,1,19,1400,
清远,清城区,48,南,1,1,1,14,1400,
清远,清城区,86,南,2,1,1,28,1400,
清远,清城区,80,南,2,2,1,17,1400,
清远,清城区,46,南,1,0,1,22,1400,
清远,清城区,96,北,3,2,2,32,1400,
清远,清城区,51,南北,1,1,1,25,1400,
清远,清城区,58,东,2,1,1,17,1400,
清远,清城区,63,西南,2,1,1,17,1400,
清远,清城区,81.75,东,2,2,1,16,1400,
清远,清城区,70,东南,2,1,1,12,1400,
清远,清城区,60,南,2,1,1,17,1400,
清远,清新区,79.74,东南,2,2,1,29,1400,
清远,清城区,82,东南,2,2,1,19,1400,
清远,清城区,71.94,东南,2,2,1,18,1400,
清远,清城区,68.41,南,2,1,1,5,1400,
清远,清城区,90.46,南,2,2,1,12,1400,
清远,清城区,60,南,2,1,1,20,1400,
清远,清城区,55,东南,1,1,1,15,1400,
清远,清城区,92.4,南,3,2,2,34,1400,
清远,清城区,98,南,2,2,2,33,1400,
清远,清城区,77,北,2,1,2,19,1400,
清远,清城区,81,南,2,2,1,25,1400,
清远,清城区,80,北,2,2,1,32,1400,
清远,清新区,85,东北,3,2,1,18,1400,
清远,清城区,77,南,2,1,1,22,1400,
清远,清新区,121,东,4,2,1,8,1400,
清远,清城区,82,南,2,2,1,19,1400,
清远,清城区,78,东北,2,2,1,32,1400,
清远,清城区,97.6,南,3,2,2,33,1400,
清远,清新区,73,东南,2,1,1,22,1400,
清远,清新区,84,北,3,1,1,18,1400,
清远,清城区,120,东南,3,2,2,18,1400,
清远,清城区,90,南,2,1,1,31,1400,
清远,清城区,97,南,3,2,1,33,1400,
清远,清城区,95,南,2,1,1,11,1400,
清远,清城区,74.9,东南,2,2,1,19,1400,
清远,清城区,80,南,2,1,1,26,1400,
清远,清城区,60,南,2,1,1,33,1400,
清远,清城区,80,南,3,2,1,34,1400,
清远,清城区,79,东,3,2,1,28,1400,
清远,清城区,84,北,3,2,1,24,1400,
清远,清城区,93,南北,3,2,2,30,1399,
清远,清新区,101,南,3,2,2,31,1380,
清远,清城区,101,南,3,2,2,33,1380,
清远,清城区,47,北,1,1,1,31,1380,
清远,清城区,85,东南,3,2,2,13,1380,
清远,清城区,86.53,东北,2,2,1,23,1350,
清远,清城区,50,东南,2,1,1,26,1350,
清远,清城区,89,南,2,2,1,20,1350,
清远,清城区,95,南,3,1,2,34,1350,
清远,清城区,111,南,3,2,2,35,1350,
清远,清城区,75.62,东南,2,2,1,19,1350,
清远,清城区,61.41,南,1,2,1,18,1310,
清远,清城区,106,南北,3,2,2,7,1300,
清远,清城区,93,南,3,2,2,12,1300,
清远,清城区,100,东南,3,2,1,33,1300,
清远,清城区,85,南,2,2,1,18,1300,
清远,清城区,91,北,3,2,2,32,1300,
清远,清城区,105,南,3,2,2,32,1300,
清远,清城区,59.68,南,1,2,1,19,1300,
清远,清城区,93,南,3,1,1,6,1300,
清远,清城区,76.89,东南,2,2,1,15,1300,
清远,清城区,92.94,东南,3,2,2,30,1300,
清远,清城区,49.76,南,1,1,1,25,1300,
清远,清城区,80,东南,2,2,1,18,1300,
清远,清城区,89,南,3,2,2,33,1300,
清远,清城区,83.12,东南,2,2,1,15,1300,
清远,清城区,97,东南,3,2,2,30,1300,
清远,清城区,83,北,3,2,1,24,1300,
清远,清城区,35.96,北,1,0,1,26,1300,
清远,清城区,58,南,2,1,1,33,1300,
清远,清新区,97,东南,3,2,2,33,1300,
清远,清新区,128.5,南,3,2,2,8,1300,
清远,清城区,93,南北,3,2,2,30,1300,
清远,清城区,75,南,2,2,1,19,1300,
清远,清城区,125,南北,4,1,2,33,1300,
清远,清城区,60,南,2,2,1,23,1300,
清远,清城区,138,南,3,2,2,8,1300,
清远,清城区,79,东北,3,2,1,28,1300,
清远,清新区,84,东南,3,1,1,34,1300,
清远,清新区,95,南北,3,2,2,24,1300,
清远,清城区,43,北,2,1,2,13,1300,
清远,清城区,80,东北,3,1,1,34,1300,
清远,清城区,83.64,南,3,1,1,30,1300,
清远,清城区,72,西北,2,2,1,19,1300,
清远,清城区,99.08,南,3,2,1,33,1300,
清远,清城区,47,南北,1,1,1,31,1300,
清远,清城区,89.9,南,3,1,1,22,1300,
清远,清城区,88,南,3,2,1,18,1300,
清远,清城区,63,北,2,1,1,28,1300,
清远,清新区,97,北,3,2,2,18,1300,
清远,清城区,88,北,2,2,1,11,1300,
清远,清城区,73,北,2,2,1,32,1300,
清远,清城区,97.8,东南,3,2,1,12,1300,
清远,清城区,83,东南,2,2,1,18,1300,
清远,清城区,42,南,1,1,1,31,1300,
清远,清城区,128,东南,3,2,2,9,1300,
清远,清城区,50,南,2,1,1,23,1300,
清远,清城区,93.21,南北,3,2,1,33,1300,
清远,清城区,88,南,3,1,2,30,1300,
清远,清城区,91.73,南,3,1,1,8,1300,
清远,清城区,120,南,3,2,2,8,1300,
清远,清城区,50,北,2,1,1,27,1300,
清远,清城区,92,北,3,1,1,31,1300,
清远,清城区,72.24,西南,2,2,1,19,1300,
清远,清城区,80,南,2,2,1,11,1300,
清远,清新区,72,南,3,2,1,23,1300,
清远,清城区,141,南北,4,2,2,17,1300,
清远,清城区,141,南北,4,2,2,17,1300,
清远,清城区,83,南,3,2,1,24,1300,
清远,清城区,105.44,东南,3,2,2,27,1300,
清远,清城区,83.64,南,3,2,1,30,1300,
清远,清城区,98,东南,2,2,2,34,1300,
清远,清城区,83.61,南,3,1,1,30,1300,
清远,清城区,80,南北,3,1,1,34,1300,
清远,清城区,86,南北,3,2,1,34,1300,
清远,清城区,72,南,2,2,1,24,1300,
清远,清城区,80,西北,2,2,1,17,1300,
清远,清城区,112,东南,4,2,2,34,1300,
清远,清城区,81,东北,2,2,1,32,1300,
清远,清城区,89,北,3,2,1,6,1300,
清远,清城区,99,南,3,2,1,33,1300,
清远,清城区,88,东南,3,2,1,28,1300,
清远,清城区,81,西北,2,2,1,18,1300,
清远,清城区,63,东北,2,1,1,16,1300,
清远,清城区,81,西北,2,2,1,18,1300,
清远,清城区,75,西,2,2,1,19,1300,
清远,清城区,86,南,2,2,1,32,1300,
清远,清城区,91,南北,2,2,1,16,1300,
清远,清城区,85,南,2,2,1,28,1300,
清远,清城区,85,南,2,2,1,32,1300,
清远,清城区,115,南,3,1,2,32,1300,
清远,清城区,76,东北,2,2,1,33,1300,
清远,清城区,95,南,3,2,2,34,1300,
清远,清城区,90,东南,3,2,2,28,1300,
清远,清城区,67,南北,3,2,2,32,1300,
清远,清城区,85,南,2,2,1,12,1300,
清远,清城区,92,东北,2,2,2,9,1300,
清远,清城区,116,南北,3,2,2,27,1300,
清远,清城区,102.04,东,3,2,2,18,1300,
清远,清新区,80,西,2,1,1,17,1300,
清远,清城区,106,南,3,2,2,9,1300,
清远,清城区,80,南,3,2,1,33,1300,
清远,清城区,50,南,2,1,1,33,1300,
清远,清新区,117,北,3,2,2,32,1300,
清远,清城区,80,北,3,2,1,33,1300,
清远,清城区,105,南,3,2,2,8,1300,
清远,清城区,83,北,3,2,1,32,1300,
清远,清城区,93,西南,3,2,1,32,1300,
清远,清城区,48,南,2,1,1,26,1300,
清远,清城区,81,东,2,2,1,19,1300,
清远,清新区,133.07,北,3,2,2,7,1300,
清远,清新区,66,南,1,1,1,17,1300,
清远,清城区,97,南北,3,2,1,33,1300,
清远,清城区,94,南北,3,2,1,24,1300,
清远,清城区,128,东,3,2,2,32,1300,
清远,清城区,92,南,3,2,2,22,1300,
清远,清城区,70,北,2,2,1,32,1300,
清远,清城区,90,南,3,2,1,32,1300,
清远,清城区,110,南,3,2,2,31,1300,
清远,清城区,106,北,3,2,2,22,1300,
清远,清新区,70,南北,1,1,1,17,1300,
清远,清城区,88,南,2,2,1,24,1300,
清远,清城区,86,东南,3,2,1,30,1300,
清远,清城区,82,南,2,2,1,8,1300,
清远,清城区,88,东南,3,2,1,18,1300,
清远,清新区,82,南,2,1,1,23,1300,
清远,清城区,98,南,3,2,1,10,1300,
清远,清新区,103,南,3,2,2,25,1300,
清远,清城区,81,西南,2,2,1,19,1300,
清远,清城区,75,东,2,2,1,28,1300,
清远,清城区,67,南,2,2,1,26,1300,
清远,清新区,77.56,南,3,2,1,3,1300,
清远,清城区,81,南,3,2,2,33,1300,
清远,清城区,98,南北,3,2,2,33,1300,
清远,清城区,107,南,3,2,1,28,1300,
清远,清城区,67,南,1,1,2,24,1300,
清远,清城区,142,南北,4,2,2,31,1300,
清远,清城区,80.49,南北,3,1,1,33,1300,
清远,清城区,68,北,2,2,1,29,1300,
清远,清城区,47,北,1,1,1,31,1300,
清远,清城区,74,东南,2,2,1,19,1300,
清远,清城区,56,西,1,1,1,11,1300,
清远,清城区,84.36,南,3,2,1,7,1300,
清远,清城区,60,南,2,2,1,33,1300,
清远,清城区,39,南,1,1,1,11,1300,
清远,清城区,88,东北,3,2,2,32,1300,
清远,清城区,97,南,3,1,2,34,1300,
清远,清城区,42,南,1,1,1,31,1300,
清远,清城区,70,东南,2,2,1,19,1300,
清远,清城区,82,南,3,2,1,35,1300,
清远,清城区,94.93,北,3,2,2,28,1300,
清远,清城区,85,南,3,2,1,29,1300,
清远,清城区,80,南,2,1,1,32,1300,
清远,清城区,63,东北,1,1,1,16,1300,
清远,清新区,76,东南,2,2,1,23,1300,
清远,清城区,50,东南,2,1,1,26,1300,
清远,清城区,58,南北,2,2,1,33,1280,
清远,清城区,89,东北,3,2,1,33,1250,
清远,清城区,127,东南,3,2,2,8,1200,
清远,清城区,54,南,2,1,1,22,1200,
清远,清新区,91,南,3,2,2,24,1200,
清远,清城区,50,东南,2,2,1,23,1200,
清远,清城区,81,西北,2,2,1,18,1200,
清远,清城区,46,东北,1,1,1,31,1200,
清远,清城区,80,东北,3,1,1,34,1200,
清远,清城区,92.28,东南,3,2,1,11,1200,
清远,清城区,96,西北,3,2,1,16,1200,
清远,清城区,68,北,2,1,1,30,1200,
清远,清城区,59,西南,2,2,1,11,1200,
清远,清城区,48,南,1,1,1,29,1200,
清远,清城区,40,北,1,0,1,20,1200,
清远,清城区,81,南北,3,2,1,32,1200,
清远,清城区,43,南,1,1,1,30,1200,
清远,清城区,47,北,1,1,1,31,1200,
清远,清城区,67,北,2,2,1,30,1200,
清远,清城区,89,南,2,1,1,32,1200,
清远,清城区,50,南,2,2,1,33,1200,
清远,清城区,40,南,1,0,1,32,1200,
清远,清城区,43.55,南,1,1,1,17,1200,
清远,清城区,140,南,3,2,1,8,1200,
清远,清城区,78,南,3,2,1,28,1200,
清远,清城区,106,西南,3,2,2,18,1200,
清远,清城区,43,南,1,1,1,31,1200,
清远,清新区,95.98,北,3,2,2,34,1200,
清远,清城区,60,东南,1,2,1,19,1200,
清远,清城区,85.43,北,3,2,1,33,1200,
清远,清城区,98.81,南北,3,2,2,33,1200,
清远,清城区,50,南,1,1,1,33,1200,
清远,清城区,43.6,南,1,1,1,17,1200,
清远,清城区,38,南北,2,2,1,11,1200,
清远,清城区,42,南,1,1,1,30,1200,
清远,清城区,65,南,2,2,1,33,1200,
清远,清城区,93.47,东南,3,2,2,34,1200,
清远,清城区,65,西南,2,1,1,16,1200,
清远,清城区,68,北,2,2,1,33,1200,
清远,清城区,45,北,1,1,1,22,1200,
清远,清城区,47,北,1,1,1,31,1200,
清远,清城区,78,西北,2,1,1,19,1200,
清远,清城区,40,南,2,1,1,26,1200,
清远,清城区,80,南,3,2,1,28,1200,
清远,清城区,85,北,3,1,1,33,1200,
清远,清城区,30,南,2,2,2,9,1200,
清远,清城区,84,东北,2,2,1,25,1200,
清远,清城区,68,北,2,2,1,30,1200,
清远,清城区,39.66,南,2,1,1,19,1200,
清远,清城区,78.49,北,3,2,1,23,1200,
清远,清城区,91,东,3,2,1,33,1200,
清远,清城区,40,南,1,1,1,32,1200,
清远,清城区,81,东北,3,2,1,34,1200,
清远,清城区,45.36,东,1,1,1,31,1200,
清远,清城区,80,南,2,1,1,22,1200,
清远,清城区,45,东,1,0,1,25,1200,
清远,清新区,95,北,3,2,2,34,1200,
清远,清城区,43,东南,1,1,1,30,1200,
清远,清城区,79,北,3,1,1,28,1200,
清远,清城区,64,东,2,1,1,15,1200,
清远,清城区,55,东北,1,1,1,15,1200,
清远,清城区,48.33,南,1,1,1,29,1200,
清远,清城区,48.08,南,1,1,1,29,1200,
清远,清新区,122.85,南,3,2,2,8,1200,
清远,清城区,82,南,2,2,1,15,1200,
清远,清城区,43,南,1,1,1,30,1200,
清远,清城区,80.15,东南,2,2,1,18,1200,
清远,清城区,39,北,1,1,1,14,1200,
清远,清城区,103,东,3,2,2,7,1200,
清远,清城区,98,南北,3,2,1,34,1200,
清远,清城区,71.4,南,2,1,1,19,1200,
清远,清城区,87,东南,2,2,1,34,1200,
清远,清城区,82,东南,2,2,1,18,1200,
清远,清城区,74,东北,2,2,1,25,1200,
清远,清城区,72,东南,2,1,1,18,1200,
清远,清城区,70,南,1,2,1,11,1200,
清远,清城区,96,南,3,2,1,18,1200,
清远,清城区,43,南,1,1,1,30,1200,
清远,清城区,82,东南,2,2,1,15,1200,
清远,清城区,80,南,2,2,1,32,1200,
清远,清城区,81,南北,2,2,1,33,1200,
清远,清城区,80,南,2,2,1,30,1200,
清远,清城区,52,东南,1,1,1,13,1200,
清远,清城区,68,北,2,2,1,16,1200,
清远,清城区,79,北,3,2,1,28,1200,
清远,清城区,138,南,3,2,2,9,1200,
清远,清城区,81,东北,2,2,1,19,1200,
清远,清新区,85,南,3,2,1,34,1200,
清远,清城区,103,南,3,2,1,32,1200,
清远,清城区,75.1,东,2,2,1,19,1200,
清远,清城区,93,南,3,2,2,33,1200,
清远,清城区,75.3,东南,2,2,1,19,1200,
清远,清城区,93,东南,3,2,2,30,1200,
